# x y r lon
0.968347 -0.072516 0.971058 -0.074747
0.968319 -0.072473 0.971028 -0.074705
0.968292 -0.072429 0.970997 -0.074662
0.968265 -0.072386 0.970967 -0.074619
0.968238 -0.072342 0.970937 -0.074577
0.968211 -0.072299 0.970907 -0.074534
0.968184 -0.072255 0.970876 -0.074491
0.968157 -0.072211 0.970846 -0.074448
0.968130 -0.072168 0.970816 -0.074406
0.968103 -0.072124 0.970786 -0.074363
0.968076 -0.072080 0.970756 -0.074320
0.968049 -0.072036 0.970725 -0.074277
0.968022 -0.071992 0.970695 -0.074234
0.967995 -0.071948 0.970665 -0.074191
0.967968 -0.071904 0.970635 -0.074147
0.967941 -0.071860 0.970605 -0.074104
0.967914 -0.071816 0.970575 -0.074061
0.967887 -0.071772 0.970545 -0.074018
0.967861 -0.071728 0.970515 -0.073974
0.967834 -0.071683 0.970485 -0.073931
0.967807 -0.071639 0.970455 -0.073887
0.967780 -0.071595 0.970425 -0.073844
0.967753 -0.071551 0.970395 -0.073800
0.967727 -0.071506 0.970365 -0.073757
0.967700 -0.071462 0.970335 -0.073713
0.967673 -0.071417 0.970305 -0.073670
0.967646 -0.071373 0.970275 -0.073626
0.967620 -0.071328 0.970245 -0.073582
0.967593 -0.071284 0.970215 -0.073538
0.967566 -0.071239 0.970185 -0.073494
0.967540 -0.071194 0.970156 -0.073451
0.967513 -0.071150 0.970126 -0.073407
0.967486 -0.071105 0.970096 -0.073363
0.967460 -0.071060 0.970066 -0.073319
0.967433 -0.071015 0.970036 -0.073274
0.967407 -0.070970 0.970006 -0.073230
0.967380 -0.070925 0.969977 -0.073186
0.967354 -0.070880 0.969947 -0.073142
0.967327 -0.070835 0.969917 -0.073098
0.967301 -0.070790 0.969887 -0.073053
0.967274 -0.070745 0.969858 -0.073009
0.967248 -0.070700 0.969828 -0.072964
0.967221 -0.070655 0.969798 -0.072920
0.967195 -0.070610 0.969769 -0.072875
0.967168 -0.070565 0.969739 -0.072831
0.967142 -0.070519 0.969710 -0.072786
0.967116 -0.070474 0.969680 -0.072742
0.967089 -0.070429 0.969650 -0.072697
0.967063 -0.070383 0.969621 -0.072652
0.967037 -0.070338 0.969591 -0.072607
0.967010 -0.070292 0.969562 -0.072563
0.966984 -0.070247 0.969532 -0.072518
0.966958 -0.070201 0.969503 -0.072473
0.966931 -0.070155 0.969473 -0.072428
0.966905 -0.070110 0.969444 -0.072383
0.966879 -0.070064 0.969414 -0.072338
0.966853 -0.070018 0.969385 -0.072292
0.966827 -0.069972 0.969355 -0.072247
0.966800 -0.069927 0.969326 -0.072202
0.966774 -0.069881 0.969296 -0.072157
0.966748 -0.069835 0.969267 -0.072111
0.966722 -0.069789 0.969238 -0.072066
0.966696 -0.069743 0.969208 -0.072021
0.966670 -0.069697 0.969179 -0.071975
0.966644 -0.069651 0.969150 -0.071930
0.966618 -0.069605 0.969120 -0.071884
0.966592 -0.069558 0.969091 -0.071839
0.966566 -0.069512 0.969062 -0.071793
0.966540 -0.069466 0.969033 -0.071747
0.966514 -0.069420 0.969003 -0.071702
0.966488 -0.069373 0.968974 -0.071656
0.966462 -0.069327 0.968945 -0.071610
0.966436 -0.069280 0.968916 -0.071564
0.966410 -0.069234 0.968887 -0.071518
0.966384 -0.069188 0.968857 -0.071472
0.966358 -0.069141 0.968828 -0.071426
0.966332 -0.069094 0.968799 -0.071380
0.966306 -0.069048 0.968770 -0.071334
0.966280 -0.069001 0.968741 -0.071288
0.966255 -0.068954 0.968712 -0.071242
0.966229 -0.068908 0.968683 -0.071196
0.966203 -0.068861 0.968654 -0.071149
0.966177 -0.068814 0.968625 -0.071103
0.966152 -0.068767 0.968596 -0.071057
0.966126 -0.068720 0.968567 -0.071010
0.966100 -0.068673 0.968538 -0.070964
0.966074 -0.068626 0.968509 -0.070917
0.966049 -0.068579 0.968480 -0.070871
0.966023 -0.068532 0.968451 -0.070824
0.965998 -0.068485 0.968422 -0.070777
0.965972 -0.068438 0.968393 -0.070731
0.965946 -0.068391 0.968364 -0.070684
0.965921 -0.068344 0.968336 -0.070637
0.965895 -0.068296 0.968307 -0.070590
0.965870 -0.068249 0.968278 -0.070543
0.965844 -0.068202 0.968249 -0.070497
0.965819 -0.068154 0.968220 -0.070450
0.965793 -0.068107 0.968191 -0.070403
0.965768 -0.068059 0.968163 -0.070355
0.965742 -0.068012 0.968134 -0.070308
0.965717 -0.067964 0.968105 -0.070261
0.965691 -0.067917 0.968077 -0.070214
0.965666 -0.067869 0.968048 -0.070167
0.965640 -0.067821 0.968019 -0.070119
0.965615 -0.067774 0.967991 -0.070072
0.965590 -0.067726 0.967962 -0.070025
0.965564 -0.067678 0.967933 -0.069977
0.965539 -0.067630 0.967905 -0.069930
0.965514 -0.067582 0.967876 -0.069882
0.965488 -0.067535 0.967848 -0.069835
0.965463 -0.067487 0.967819 -0.069787
0.965438 -0.067439 0.967790 -0.069740
0.965413 -0.067391 0.967762 -0.069692
0.965388 -0.067342 0.967733 -0.069644
0.965362 -0.067294 0.967705 -0.069596
0.965337 -0.067246 0.967677 -0.069548
0.965312 -0.067198 0.967648 -0.069501
0.965287 -0.067150 0.967620 -0.069453
0.965262 -0.067102 0.967591 -0.069405
0.965237 -0.067053 0.967563 -0.069357
0.965212 -0.067005 0.967534 -0.069309
0.965186 -0.066956 0.967506 -0.069261
0.965161 -0.066908 0.967478 -0.069212
0.965136 -0.066860 0.967449 -0.069164
0.965111 -0.066811 0.967421 -0.069116
0.965086 -0.066762 0.967393 -0.069068
0.965061 -0.066714 0.967365 -0.069019
0.965036 -0.066665 0.967336 -0.068971
0.965011 -0.066617 0.967308 -0.068923
0.964987 -0.066568 0.967280 -0.068874
0.964962 -0.066519 0.967252 -0.068826
0.964937 -0.066470 0.967223 -0.068777
0.964912 -0.066422 0.967195 -0.068728
0.964887 -0.066373 0.967167 -0.068680
0.964862 -0.066324 0.967139 -0.068631
0.964837 -0.066275 0.967111 -0.068582
0.964813 -0.066226 0.967083 -0.068534
0.964788 -0.066177 0.967055 -0.068485
0.964763 -0.066128 0.967027 -0.068436
0.964738 -0.066079 0.966999 -0.068387
0.964714 -0.066029 0.966971 -0.068338
0.964689 -0.065980 0.966943 -0.068289
0.964664 -0.065931 0.966915 -0.068240
0.964639 -0.065882 0.966887 -0.068191
0.964615 -0.065832 0.966859 -0.068142
0.964590 -0.065783 0.966831 -0.068093
0.964566 -0.065734 0.966803 -0.068043
0.964541 -0.065684 0.966775 -0.067994
0.964516 -0.065635 0.966747 -0.067945
0.964492 -0.065585 0.966719 -0.067895
0.964467 -0.065536 0.966691 -0.067846
0.964443 -0.065486 0.966663 -0.067797
0.964418 -0.065437 0.966636 -0.067747
0.964394 -0.065387 0.966608 -0.067698
0.964369 -0.065337 0.966580 -0.067648
0.964345 -0.065288 0.966552 -0.067598
0.964320 -0.065238 0.966525 -0.067549
0.964296 -0.065188 0.966497 -0.067499
0.964272 -0.065138 0.966469 -0.067449
0.964247 -0.065088 0.966441 -0.067399
0.964223 -0.065038 0.966414 -0.067350
0.964198 -0.064988 0.966386 -0.067300
0.964174 -0.064938 0.966358 -0.067250
0.964150 -0.064888 0.966331 -0.067200
0.964125 -0.064838 0.966303 -0.067150
0.964101 -0.064788 0.966276 -0.067100
0.964077 -0.064738 0.966248 -0.067050
0.964053 -0.064688 0.966221 -0.066999
0.964028 -0.064638 0.966193 -0.066949
0.964004 -0.064587 0.966166 -0.066899
0.963980 -0.064537 0.966138 -0.066849
0.963956 -0.064487 0.966111 -0.066798
0.963932 -0.064436 0.966083 -0.066748
0.963908 -0.064386 0.966056 -0.066698
0.963884 -0.064335 0.966028 -0.066647
0.963859 -0.064285 0.966001 -0.066597
0.963835 -0.064234 0.965973 -0.066546
0.963811 -0.064184 0.965946 -0.066495
0.963787 -0.064133 0.965919 -0.066445
0.963763 -0.064082 0.965891 -0.066394
0.963739 -0.064032 0.965864 -0.066343
0.963715 -0.063981 0.965837 -0.066293
0.963691 -0.063930 0.965810 -0.066242
0.963667 -0.063879 0.965782 -0.066191
0.963643 -0.063829 0.965755 -0.066140
0.963620 -0.063778 0.965728 -0.066089
0.963596 -0.063727 0.965701 -0.066038
0.963572 -0.063676 0.965673 -0.065987
0.963548 -0.063625 0.965646 -0.065936
0.963524 -0.063574 0.965619 -0.065885
0.963500 -0.063523 0.965592 -0.065834
0.963477 -0.063472 0.965565 -0.065783
0.963453 -0.063420 0.965538 -0.065731
0.963429 -0.063369 0.965511 -0.065680
0.963405 -0.063318 0.965484 -0.065629
0.963382 -0.063267 0.965457 -0.065577
0.963358 -0.063215 0.965430 -0.065526
0.963334 -0.063164 0.965403 -0.065475
0.963310 -0.063113 0.965376 -0.065423
0.963287 -0.063061 0.965349 -0.065371
0.963263 -0.063010 0.965322 -0.065320
0.963240 -0.062958 0.965295 -0.065268
0.963216 -0.062907 0.965268 -0.065217
0.963192 -0.062855 0.965241 -0.065165
0.963169 -0.062804 0.965214 -0.065113
0.963145 -0.062752 0.965187 -0.065061
0.963122 -0.062700 0.965161 -0.065009
0.963098 -0.062649 0.965134 -0.064958
0.963075 -0.062597 0.965107 -0.064906
0.963051 -0.062545 0.965080 -0.064854
0.963028 -0.062493 0.965054 -0.064802
0.963005 -0.062441 0.965027 -0.064750
0.962981 -0.062389 0.965000 -0.064697
0.962958 -0.062338 0.964973 -0.064645
0.962934 -0.062286 0.964947 -0.064593
0.962911 -0.062234 0.964920 -0.064541
0.962888 -0.062181 0.964893 -0.064489
0.962864 -0.062129 0.964867 -0.064436
0.962841 -0.062077 0.964840 -0.064384
0.962818 -0.062025 0.964814 -0.064331
0.962795 -0.061973 0.964787 -0.064279
0.962771 -0.061921 0.964761 -0.064227
0.962748 -0.061868 0.964734 -0.064174
0.962725 -0.061816 0.964708 -0.064121
0.962702 -0.061764 0.964681 -0.064069
0.962679 -0.061711 0.964655 -0.064016
0.962655 -0.061659 0.964628 -0.063963
0.962632 -0.061606 0.964602 -0.063911
0.962609 -0.061554 0.964575 -0.063858
0.962586 -0.061501 0.964549 -0.063805
0.962563 -0.061449 0.964523 -0.063752
0.962540 -0.061396 0.964496 -0.063699
0.962517 -0.061344 0.964470 -0.063646
0.962494 -0.061291 0.964444 -0.063593
0.962471 -0.061238 0.964417 -0.063540
0.962448 -0.061185 0.964391 -0.063487
0.962425 -0.061133 0.964365 -0.063434
0.962402 -0.061080 0.964339 -0.063381
0.962379 -0.061027 0.964312 -0.063328
0.962356 -0.060974 0.964286 -0.063274
0.962334 -0.060921 0.964260 -0.063221
0.962311 -0.060868 0.964234 -0.063168
0.962288 -0.060815 0.964208 -0.063114
0.962265 -0.060762 0.964182 -0.063061
0.962242 -0.060709 0.964155 -0.063008
0.962219 -0.060656 0.964129 -0.062954
0.962197 -0.060603 0.964103 -0.062900
0.962174 -0.060549 0.964077 -0.062847
0.962151 -0.060496 0.964051 -0.062793
0.962129 -0.060443 0.964025 -0.062740
0.962106 -0.060390 0.963999 -0.062686
0.962083 -0.060336 0.963973 -0.062632
0.962061 -0.060283 0.963947 -0.062578
0.962038 -0.060229 0.963921 -0.062524
0.962015 -0.060176 0.963896 -0.062471
0.961993 -0.060122 0.963870 -0.062417
0.961970 -0.060069 0.963844 -0.062363
0.961948 -0.060015 0.963818 -0.062309
0.961925 -0.059962 0.963792 -0.062255
0.961903 -0.059908 0.963766 -0.062201
0.961880 -0.059854 0.963741 -0.062146
0.961858 -0.059801 0.963715 -0.062092
0.961835 -0.059747 0.963689 -0.062038
0.961813 -0.059693 0.963663 -0.061984
0.961790 -0.059639 0.963638 -0.061929
0.961768 -0.059586 0.963612 -0.061875
0.961746 -0.059532 0.963586 -0.061821
0.961723 -0.059478 0.963561 -0.061766
0.961701 -0.059424 0.963535 -0.061712
0.961679 -0.059370 0.963509 -0.061657
0.961656 -0.059316 0.963484 -0.061603
0.961634 -0.059262 0.963458 -0.061548
0.961612 -0.059208 0.963433 -0.061494
0.961589 -0.059153 0.963407 -0.061439
0.961567 -0.059099 0.963382 -0.061384
0.961545 -0.059045 0.963356 -0.061329
0.961523 -0.058991 0.963331 -0.061275
0.961501 -0.058937 0.963305 -0.061220
0.961479 -0.058882 0.963280 -0.061165
0.961456 -0.058828 0.963254 -0.061110
0.961434 -0.058774 0.963229 -0.061055
0.961412 -0.058719 0.963204 -0.061000
0.961390 -0.058665 0.963178 -0.060945
0.961368 -0.058610 0.963153 -0.060890
0.961346 -0.058556 0.963128 -0.060835
0.961324 -0.058501 0.963103 -0.060780
0.961302 -0.058446 0.963077 -0.060725
0.961280 -0.058392 0.963052 -0.060669
0.961258 -0.058337 0.963027 -0.060614
0.961236 -0.058282 0.963002 -0.060559
0.961214 -0.058228 0.962976 -0.060503
0.961192 -0.058173 0.962951 -0.060448
0.961171 -0.058118 0.962926 -0.060392
0.961149 -0.058063 0.962901 -0.060337
0.961127 -0.058008 0.962876 -0.060281
0.961105 -0.057953 0.962851 -0.060226
0.961083 -0.057899 0.962826 -0.060170
0.961062 -0.057844 0.962801 -0.060115
0.961040 -0.057789 0.962776 -0.060059
0.961018 -0.057733 0.962751 -0.060003
0.960996 -0.057678 0.962726 -0.059947
0.960975 -0.057623 0.962701 -0.059892
0.960953 -0.057568 0.962676 -0.059836
0.960931 -0.057513 0.962651 -0.059780
0.960910 -0.057458 0.962626 -0.059724
0.960888 -0.057402 0.962601 -0.059668
0.960866 -0.057347 0.962576 -0.059612
0.960845 -0.057292 0.962551 -0.059556
0.960823 -0.057236 0.962527 -0.059500
0.960802 -0.057181 0.962502 -0.059444
0.960780 -0.057126 0.962477 -0.059388
0.960759 -0.057070 0.962452 -0.059331
0.960737 -0.057015 0.962428 -0.059275
0.960716 -0.056959 0.962403 -0.059219
0.960694 -0.056903 0.962378 -0.059162
0.960673 -0.056848 0.962354 -0.059106
0.960652 -0.056792 0.962329 -0.059050
0.960630 -0.056736 0.962304 -0.058993
0.960609 -0.056681 0.962280 -0.058937
0.960588 -0.056625 0.962255 -0.058880
0.960566 -0.056569 0.962230 -0.058824
0.960545 -0.056513 0.962206 -0.058767
0.960524 -0.056458 0.962181 -0.058710
0.960502 -0.056402 0.962157 -0.058654
0.960481 -0.056346 0.962132 -0.058597
0.960460 -0.056290 0.962108 -0.058540
0.960439 -0.056234 0.962084 -0.058483
0.960418 -0.056178 0.962059 -0.058426
0.960396 -0.056122 0.962035 -0.058370
0.960375 -0.056066 0.962010 -0.058313
0.960354 -0.056009 0.961986 -0.058256
0.960333 -0.055953 0.961962 -0.058199
0.960312 -0.055897 0.961937 -0.058142
0.960291 -0.055841 0.961913 -0.058085
0.960270 -0.055785 0.961889 -0.058027
0.960249 -0.055728 0.961865 -0.057970
0.960228 -0.055672 0.961840 -0.057913
0.960207 -0.055616 0.961816 -0.057856
0.960186 -0.055559 0.961792 -0.057799
0.960165 -0.055503 0.961768 -0.057741
0.960144 -0.055446 0.961744 -0.057684
0.960123 -0.055390 0.961719 -0.057626
0.960102 -0.055333 0.961695 -0.057569
0.960081 -0.055277 0.961671 -0.057512
0.960060 -0.055220 0.961647 -0.057454
0.960040 -0.055163 0.961623 -0.057396
0.960019 -0.055107 0.961599 -0.057339
0.959998 -0.055050 0.961575 -0.057281
0.959977 -0.054993 0.961551 -0.057224
0.959957 -0.054937 0.961527 -0.057166
0.959936 -0.054880 0.961503 -0.057108
0.959915 -0.054823 0.961479 -0.057050
0.959894 -0.054766 0.961455 -0.056992
0.959874 -0.054709 0.961432 -0.056935
0.959853 -0.054652 0.961408 -0.056877
0.959832 -0.054595 0.961384 -0.056819
0.959812 -0.054538 0.961360 -0.056761
0.959791 -0.054481 0.961336 -0.056703
0.959771 -0.054424 0.961313 -0.056645
0.959750 -0.054367 0.961289 -0.056587
0.959730 -0.054310 0.961265 -0.056528
0.959709 -0.054253 0.961241 -0.056470
0.959689 -0.054196 0.961218 -0.056412
0.959668 -0.054138 0.961194 -0.056354
0.959648 -0.054081 0.961170 -0.056296
0.959627 -0.054024 0.961147 -0.056237
0.959607 -0.053966 0.961123 -0.056179
0.959587 -0.053909 0.961100 -0.056120
0.959566 -0.053852 0.961076 -0.056062
0.959546 -0.053794 0.961053 -0.056003
0.959526 -0.053737 0.961029 -0.055945
0.959505 -0.053679 0.961006 -0.055886
0.959485 -0.053622 0.960982 -0.055828
0.959465 -0.053564 0.960959 -0.055769
0.959444 -0.053506 0.960935 -0.055710
0.959424 -0.053449 0.960912 -0.055652
0.959404 -0.053391 0.960889 -0.055593
0.959384 -0.053334 0.960865 -0.055534
0.959364 -0.053276 0.960842 -0.055475
0.959344 -0.053218 0.960819 -0.055417
0.959323 -0.053160 0.960795 -0.055358
0.959303 -0.053102 0.960772 -0.055299
0.959283 -0.053045 0.960749 -0.055240
0.959263 -0.052987 0.960725 -0.055181
0.959243 -0.052929 0.960702 -0.055122
0.959223 -0.052871 0.960679 -0.055063
0.959203 -0.052813 0.960656 -0.055003
0.959183 -0.052755 0.960633 -0.054944
0.959163 -0.052697 0.960610 -0.054885
0.959143 -0.052639 0.960587 -0.054826
0.959123 -0.052580 0.960564 -0.054767
0.959103 -0.052522 0.960540 -0.054707
0.959084 -0.052464 0.960517 -0.054648
0.959064 -0.052406 0.960494 -0.054588
0.959044 -0.052348 0.960471 -0.054529
0.959024 -0.052289 0.960449 -0.054470
0.959004 -0.052231 0.960426 -0.054410
0.958985 -0.052173 0.960403 -0.054351
0.958965 -0.052114 0.960380 -0.054291
0.958945 -0.052056 0.960357 -0.054231
0.958925 -0.051997 0.960334 -0.054172
0.958906 -0.051939 0.960311 -0.054112
0.958886 -0.051881 0.960288 -0.054052
0.958866 -0.051822 0.960266 -0.053993
0.958847 -0.051763 0.960243 -0.053933
0.958827 -0.051705 0.960220 -0.053873
0.958807 -0.051646 0.960197 -0.053813
0.958788 -0.051588 0.960175 -0.053753
0.958768 -0.051529 0.960152 -0.053693
0.958749 -0.051470 0.960129 -0.053633
0.958729 -0.051411 0.960107 -0.053573
0.958710 -0.051353 0.960084 -0.053513
0.958690 -0.051294 0.960062 -0.053453
0.958671 -0.051235 0.960039 -0.053393
0.958651 -0.051176 0.960016 -0.053333
0.958632 -0.051117 0.959994 -0.053272
0.958613 -0.051058 0.959971 -0.053212
0.958593 -0.050999 0.959949 -0.053152
0.958574 -0.050940 0.959927 -0.053092
0.958555 -0.050881 0.959904 -0.053031
0.958535 -0.050822 0.959882 -0.052971
0.958516 -0.050763 0.959859 -0.052910
0.958497 -0.050704 0.959837 -0.052850
0.958478 -0.050645 0.959815 -0.052789
0.958458 -0.050585 0.959792 -0.052729
0.958439 -0.050526 0.959770 -0.052668
0.958420 -0.050467 0.959748 -0.052608
0.958401 -0.050408 0.959725 -0.052547
0.958382 -0.050348 0.959703 -0.052486
0.958363 -0.050289 0.959681 -0.052426
0.958343 -0.050230 0.959659 -0.052365
0.958324 -0.050170 0.959637 -0.052304
0.958305 -0.050111 0.959615 -0.052243
0.958286 -0.050051 0.959592 -0.052182
0.958267 -0.049992 0.959570 -0.052122
0.958248 -0.049932 0.959548 -0.052061
0.958229 -0.049873 0.959526 -0.052000
0.958210 -0.049813 0.959504 -0.051939
0.958191 -0.049753 0.959482 -0.051878
0.958172 -0.049694 0.959460 -0.051816
0.958154 -0.049634 0.959438 -0.051755
0.958135 -0.049574 0.959416 -0.051694
0.958116 -0.049514 0.959394 -0.051633
0.958097 -0.049455 0.959373 -0.051572
0.958078 -0.049395 0.959351 -0.051511
0.958059 -0.049335 0.959329 -0.051449
0.958041 -0.049275 0.959307 -0.051388
0.958022 -0.049215 0.959285 -0.051327
0.958003 -0.049155 0.959263 -0.051265
0.957985 -0.049095 0.959242 -0.051204
0.957966 -0.049035 0.959220 -0.051142
0.957947 -0.048975 0.959198 -0.051081
0.957929 -0.048915 0.959177 -0.051019
0.957910 -0.048855 0.959155 -0.050958
0.957891 -0.048795 0.959133 -0.050896
0.957873 -0.048735 0.959112 -0.050834
0.957854 -0.048675 0.959090 -0.050773
0.957836 -0.048614 0.959069 -0.050711
0.957817 -0.048554 0.959047 -0.050649
0.957799 -0.048494 0.959025 -0.050587
0.957780 -0.048434 0.959004 -0.050526
0.957762 -0.048373 0.958983 -0.050464
0.957743 -0.048313 0.958961 -0.050402
0.957725 -0.048252 0.958940 -0.050340
0.957706 -0.048192 0.958918 -0.050278
0.957688 -0.048132 0.958897 -0.050216
0.957670 -0.048071 0.958875 -0.050154
0.957651 -0.048011 0.958854 -0.050092
0.957633 -0.047950 0.958833 -0.050030
0.957615 -0.047889 0.958812 -0.049968
0.957597 -0.047829 0.958790 -0.049905
0.957578 -0.047768 0.958769 -0.049843
0.957560 -0.047708 0.958748 -0.049781
0.957542 -0.047647 0.958727 -0.049719
0.957524 -0.047586 0.958705 -0.049656
0.957506 -0.047525 0.958684 -0.049594
0.957487 -0.047465 0.958663 -0.049532
0.957469 -0.047404 0.958642 -0.049469
0.957451 -0.047343 0.958621 -0.049407
0.957433 -0.047282 0.958600 -0.049344
0.957415 -0.047221 0.958579 -0.049282
0.957397 -0.047160 0.958558 -0.049219
0.957379 -0.047099 0.958537 -0.049156
0.957361 -0.047038 0.958516 -0.049094
0.957343 -0.046977 0.958495 -0.049031
0.957325 -0.046916 0.958474 -0.048968
0.957307 -0.046855 0.958453 -0.048906
0.957289 -0.046794 0.958432 -0.048843
0.957271 -0.046733 0.958411 -0.048780
0.957254 -0.046672 0.958391 -0.048717
0.957236 -0.046611 0.958370 -0.048654
0.957218 -0.046549 0.958349 -0.048592
0.957200 -0.046488 0.958328 -0.048529
0.957182 -0.046427 0.958308 -0.048466
0.957164 -0.046366 0.958287 -0.048403
0.957147 -0.046304 0.958266 -0.048340
0.957129 -0.046243 0.958245 -0.048277
0.957111 -0.046181 0.958225 -0.048213
0.957094 -0.046120 0.958204 -0.048150
0.957076 -0.046059 0.958184 -0.048087
0.957058 -0.045997 0.958163 -0.048024
0.957041 -0.045936 0.958143 -0.047961
0.957023 -0.045874 0.958122 -0.047897
0.957006 -0.045812 0.958102 -0.047834
0.956988 -0.045751 0.958081 -0.047771
0.956971 -0.045689 0.958061 -0.047707
0.956953 -0.045628 0.958040 -0.047644
0.956936 -0.045566 0.958020 -0.047581
0.956918 -0.045504 0.957999 -0.047517
0.956901 -0.045442 0.957979 -0.047454
0.956883 -0.045381 0.957959 -0.047390
0.956866 -0.045319 0.957938 -0.047326
0.956848 -0.045257 0.957918 -0.047263
0.956831 -0.045195 0.957898 -0.047199
0.956814 -0.045133 0.957878 -0.047135
0.956796 -0.045071 0.957857 -0.047072
0.956779 -0.045009 0.957837 -0.047008
0.956762 -0.044947 0.957817 -0.046944
0.956745 -0.044885 0.957797 -0.046880
0.956727 -0.044823 0.957777 -0.046817
0.956710 -0.044761 0.957757 -0.046753
0.956693 -0.044699 0.957737 -0.046689
0.956676 -0.044637 0.957717 -0.046625
0.956659 -0.044575 0.957697 -0.046561
0.956642 -0.044513 0.957677 -0.046497
0.956624 -0.044451 0.957657 -0.046433
0.956607 -0.044389 0.957637 -0.046369
0.956590 -0.044326 0.957617 -0.046305
0.956573 -0.044264 0.957597 -0.046241
0.956556 -0.044202 0.957577 -0.046176
0.956539 -0.044139 0.957557 -0.046112
0.956522 -0.044077 0.957537 -0.046048
0.956505 -0.044015 0.957517 -0.045984
0.956488 -0.043952 0.957498 -0.045919
0.956471 -0.043890 0.957478 -0.045855
0.956455 -0.043827 0.957458 -0.045791
0.956438 -0.043765 0.957438 -0.045726
0.956421 -0.043702 0.957419 -0.045662
0.956404 -0.043640 0.957399 -0.045597
0.956387 -0.043577 0.957380 -0.045533
0.956370 -0.043515 0.957360 -0.045468
0.956354 -0.043452 0.957340 -0.045404
0.956337 -0.043389 0.957321 -0.045339
0.956320 -0.043327 0.957301 -0.045274
0.956304 -0.043264 0.957282 -0.045210
0.956287 -0.043201 0.957262 -0.045145
0.956270 -0.043138 0.957243 -0.045080
0.956254 -0.043075 0.957223 -0.045016
0.956237 -0.043013 0.957204 -0.044951
